channel,process,systematic,bin,sum_w,sum_ww
signalregion,single_atop_t_chan,jesDown,6,2.267803945141931,0.07453528599422185
signalregion,single_atop_t_chan,jesDown,7,1.6104694682891976,0.05293085527125899
signalregion,single_atop_t_chan,jesDown,8,0.9860017152791005,0.03240664608444428
signalregion,single_atop_t_chan,jesDown,9,0.4601341337969136,0.015123101506073999
signalregion,single_atop_t_chan,jesDown,10,0.5258675814821869,0.017283544578370284
signalregion,single_atop_t_chan,jesDown,11,0.42726740995427687,0.014042879969925856
signalregion,single_atop_t_chan,jesDown,12,0.2300670668984568,0.007561550753036999
signalregion,single_atop_t_chan,jesDown,13,0.06573344768527337,0.0021604430722962855
signalregion,single_atop_t_chan,jesDown,14,0.0,0.0
signalregion,single_atop_t_chan,jesDown,15,0.03286672384263668,0.0010802215361481427
signalregion,single_atop_t_chan,jesDown,16,0.03286672384263668,0.0010802215361481427
signalregion,single_atop_t_chan,jesDown,17,0.0,0.0
signalregion,single_atop_t_chan,jesDown,18,0.0,0.0
signalregion,single_atop_t_chan,jesDown,19,0.0,0.0
signalregion,single_atop_t_chan,jesUp,0,31.880722127357583,1.0478148900636985
signalregion,single_atop_t_chan,jesUp,1,21.88923807919603,0.7194275430746631
signalregion,single_atop_t_chan,jesUp,2,13.409623327795767,0.4407303867484422
signalregion,single_atop_t_chan,jesUp,3,7.42787958843589,0.24413006716948027
signalregion,single_atop_t_chan,jesUp,4,4.864275128710229,0.15987278734992513
signalregion,single_atop_t_chan,jesUp,5,3.8454066895884917,0.1263859197293327
signalregion,single_atop_t_chan,jesUp,6,2.366404116669841,0.07777595060266627
signalregion,single_atop_t_chan,jesUp,7,1.6433361921318341,0.05401107680740714
signalregion,single_atop_t_chan,jesUp,8,1.2489355060201939,0.04104841837362942
signalregion,single_atop_t_chan,jesUp,9,0.6244677530100969,0.02052420918681471
signalregion,single_atop_t_chan,jesUp,10,0.4601341337969136,0.015123101506073999
signalregion,single_atop_t_chan,jesUp,11,0.42726740995427687,0.014042879969925856
signalregion,single_atop_t_chan,jesUp,12,0.29580051458373013,0.009721993825333284
signalregion,single_atop_t_chan,jesUp,13,0.03286672384263668,0.0010802215361481427
signalregion,single_atop_t_chan,jesUp,14,0.06573344768527337,0.0021604430722962855
signalregion,single_atop_t_chan,jesUp,15,0.0,0.0
signalregion,single_atop_t_chan,jesUp,16,0.06573344768527337,0.0021604430722962855
signalregion,single_atop_t_chan,jesUp,17,0.0,0.0
signalregion,single_atop_t_chan,jesUp,18,0.0,0.0
signalregion,single_atop_t_chan,jesUp,19,0.0,0.0
signalregion,single_atop_t_chan,nominal,0,31.190520926662213,1.0251302378045875
signalregion,single_atop_t_chan,nominal,1,21.69203773614021,0.7129462138577742
signalregion,single_atop_t_chan,nominal,2,12.653688679415122,0.41588529141703495
signalregion,single_atop_t_chan,nominal,3,6.93487873079634,0.2279267441272581
signalregion,single_atop_t_chan,nominal,4,4.601341337969136,0.15123101506074
signalregion,single_atop_t_chan,nominal,5,3.976873584959039,0.13070680587392527
signalregion,single_atop_t_chan,nominal,6,2.267803945141931,0.07453528599422185
signalregion,single_atop_t_chan,nominal,7,1.5118692967612875,0.04969019066281456
signalregion,single_atop_t_chan,nominal,8,1.150335334492284,0.037807753765185
signalregion,single_atop_t_chan,nominal,9,0.49300085763955026,0.01620332304222214
signalregion,single_atop_t_chan,nominal,10,0.49300085763955026,0.01620332304222214
signalregion,single_atop_t_chan,nominal,11,0.4601341337969136,0.015123101506073999
signalregion,single_atop_t_chan,nominal,12,0.1972003430558201,0.006481329216888857
signalregion,single_atop_t_chan,nominal,13,0.09860017152791005,0.0032406646084444284
signalregion,single_atop_t_chan,nominal,14,0.0,0.0
signalregion,single_atop_t_chan,nominal,15,0.0,0.0
signalregion,single_atop_t_chan,nominal,16,0.06573344768527337,0.0021604430722962855
signalregion,single_atop_t_chan,nominal,17,0.0,0.0
signalregion,single_atop_t_chan,nominal,18,0.0,0.0
signalregion,single_atop_t_chan,nominal,19,0.0,0.0
signalregion,single_top_tW,jesDown,0,90.71907578453039,6.562959099840008
signalregion,single_top_tW,jesDown,1,56.35578950251131,4.076989743840005
signalregion,single_top_tW,jesDown,2,35.8825052544873,2.595875369633687
signalregion,single_top_tW,jesDown,3,20.690315529805176,1.4968152332968439
signalregion,single_top_tW,jesDown,4,14.902814682307225,1.0781256575494749
signalregion,single_top_tW,jesDown,5,10.272814004308865,0.7431739969515798
signalregion,single_top_tW,jesDown,6,5.859844608091676,0.423923195444211
signalregion,single_top_tW,jesDown,7,4.991719480966983,0.36111975908210564
signalregion,single_top_tW,jesDown,8,2.9660941843427002,0.21457840757052654
signalregion,single_top_tW,jesDown,9,2.749062902561527,0.19887754848000022
signalregion,single_top_tW,jesDown,10,1.302187690687039,0.094205154543158
signalregion,single_top_tW,jesDown,11,1.0851564089058658,0.07850429545263167
signalregion,single_top_tW,jesDown,12,0.5064063241560708,0.036635337877894775
signalregion,single_top_tW,jesDown,13,0.6510938453435196,0.047102577271579
signalregion,single_top_tW,jesDown,14,0.6510938453435196,0.047102577271579
signalregion,single_top_tW,jesDown,15,0.0723437605937244,0.005233619696842111
signalregion,single_top_tW,jesDown,16,0.4340625635623464,0.03140171818105267
signalregion,single_top_tW,jesDown,17,0.36171880296862197,0.026168098484210554
signalregion,single_top_tW,jesDown,18,0.0723437605937244,0.005233619696842111
signalregion,single_top_tW,jesDown,19,0.0,0.0
signalregion,single_top_tW,jesUp,0,96.00017030787227,6.945013337709481
signalregion,single_top_tW,jesUp,1,60.40704009575987,4.370072446863163
signalregion,single_top_tW,jesUp,2,38.5592243964551,2.7895192984168453
signalregion,single_top_tW,jesUp,3,23.511722192960427,1.700926401473686
signalregion,single_top_tW,jesUp,4,15.553908527650744,1.1252282348210538
signalregion,single_top_tW,jesUp,5,10.634532807277486,0.7693420954357904
signalregion,single_top_tW,jesUp,6,6.6556259746226445,0.4814930121094742
signalregion,single_top_tW,jesUp,7,4.77468819918581,0.3454188999915793
signalregion,single_top_tW,jesUp,8,3.5448442690924953,0.25644736514526345
signalregion,single_top_tW,jesUp,9,2.9660941843427002,0.21457840757052654
signalregion,single_top_tW,jesUp,10,1.5192189724682124,0.10990601363368434
signalregion,single_top_tW,jesUp,11,1.1575001694995903,0.08373791514947378
signalregion,single_top_tW,jesUp,12,0.7234376059372439,0.05233619696842111
signalregion,single_top_tW,jesUp,13,0.2893750423748976,0.020934478787368444
signalregion,single_top_tW,jesUp,14,0.7234376059372439,0.05233619696842111
signalregion,single_top_tW,jesUp,15,0.4340625635623464,0.03140171818105267
signalregion,single_top_tW,jesUp,16,0.2893750423748976,0.020934478787368444
signalregion,single_top_tW,jesUp,17,0.4340625635623464,0.03140171818105267
signalregion,single_top_tW,jesUp,18,0.0723437605937244,0.005233619696842111
signalregion,single_top_tW,jesUp,19,0.0,0.0
signalregion,single_top_tW,nominal,0,92.88938860234212,6.71996769074527
signalregion,single_top_tW,nominal,1,58.45375855972931,4.228764715048426
signalregion,single_top_tW,nominal,2,37.257036705768066,2.6953141438736874
signalregion,single_top_tW,nominal,3,22.49890954464829,1.6276557257178965
signalregion,single_top_tW,nominal,4,15.481564767057021,1.1199946151242117
signalregion,single_top_tW,nominal,5,10.055782722527692,0.7274731378610534
signalregion,single_top_tW,nominal,6,6.4385946928414715,0.4657921530189479
signalregion,single_top_tW,nominal,7,4.847031959779534,0.3506525196884214
signalregion,single_top_tW,nominal,8,3.1831254661238733,0.2302792666610529
signalregion,single_top_tW,nominal,9,2.8937504237489757,0.20934478787368443
signalregion,single_top_tW,nominal,10,1.3745314512807636,0.09943877424000011
signalregion,single_top_tW,nominal,11,1.0851564089058658,0.07850429545263167
signalregion,single_top_tW,nominal,12,0.7234376059372439,0.05233619696842111
signalregion,single_top_tW,nominal,13,0.4340625635623464,0.03140171818105267
signalregion,single_top_tW,nominal,14,0.7957813665309683,0.05756981666526322
signalregion,single_top_tW,nominal,15,0.1446875211874488,0.010467239393684222
signalregion,single_top_tW,nominal,16,0.36171880296862197,0.026168098484210554
signalregion,single_top_tW,nominal,17,0.4340625635623464,0.03140171818105267
signalregion,single_top_tW,nominal,18,0.0723437605937244,0.005233619696842111
signalregion,single_top_tW,nominal,19,0.0,0.0
signalregion,single_top_t_chan,jesDown,0,41.679191531210016,0.22893450272737065
signalregion,single_top_t_chan,jesDown,1,27.59021864276066,0.1515469171322592
signalregion,single_top_t_chan,jesDown,2,17.93391675664216,0.0985070046659021
signalregion,single_top_t_chan,jesDown,3,12.188472062171193,0.06694855845440636
signalregion,single_top_t_chan,jesDown,4,8.656616480388374,0.04754886350795152
signalregion,single_top_t_chan,jesDown,5,5.981634103517093,0.03285578195441574
signalregion,single_top_t_chan,jesDown,6,4.306337132375942,0.023653749359285527
signalregion,single_top_t_chan,jesDown,7,3.273695064918446,0.01798167680884461
signalregion,single_top_t_chan,jesDown,8,2.471749629552518,0.013576769402651132
signalregion,single_top_t_chan,jesDown,9,1.7741669563232518,0.009745103371236257
signalregion,single_top_t_chan,jesDown,10,1.0985553909122303,0.006034119734511614
signalregion,single_top_t_chan,jesDown,11,0.9502504131390791,0.005219513570352547
signalregion,single_top_t_chan,jesDown,12,0.8403948740478561,0.004616101596901385
signalregion,single_top_t_chan,jesDown,13,0.5492776954561152,0.003017059867255807
signalregion,single_top_t_chan,jesDown,14,0.5053354798196259,0.002775695077875343
signalregion,single_top_t_chan,jesDown,15,0.30759550945542447,0.001689553525663252
signalregion,single_top_t_chan,jesDown,16,0.28562440163717984,0.0015688711309730197
signalregion,single_top_t_chan,jesDown,17,0.19224719340964028,0.0010559709535395325
signalregion,single_top_t_chan,jesDown,18,0.19224719340964028,0.0010559709535395325
signalregion,single_top_t_chan,jesDown,19,0.0,0.0
signalregion,single_top_t_chan,jesUp,0,43.925737305625525,0.2412742775844469
signalregion,single_top_t_chan,jesUp,1,29.611560562039166,0.16264969744376057
signalregion,single_top_t_chan,jesUp,2,19.065428809281755,0.10472214799244907
signalregion,single_top_t_chan,jesUp,3,13.105765813582906,0.07198704843272356
signalregion,single_top_t_chan,jesUp,4,9.145473629344316,0.05023404678980919
signalregion,single_top_t_chan,jesUp,5,6.503447914200403,0.03572198882830876
signalregion,single_top_t_chan,jesUp,6,4.652382080513295,0.025554497075656688
signalregion,single_top_t_chan,jesUp,7,3.6142472361012374,0.01985225392654321
signalregion,single_top_t_chan,jesUp,8,2.554141283870935,0.014029328382739504
signalregion,single_top_t_chan,jesUp,9,1.9059936032327194,0.01046919773937765
signalregion,single_top_t_chan,jesUp,10,1.2962953612764316,0.007120261286723705
signalregion,single_top_t_chan,jesUp,11,0.9996854057301295,0.005491048958405569
signalregion,single_top_t_chan,jesUp,12,0.8019454353659281,0.004404907406193479
signalregion,single_top_t_chan,jesUp,13,0.6920898962747051,0.003801495432742317
signalregion,single_top_t_chan,jesUp,14,0.4559004872285755,0.00250415968982232
signalregion,single_top_t_chan,jesUp,15,0.4064654946375252,0.0022326243017692974
signalregion,single_top_t_chan,jesUp,16,0.2801316246826187,0.0015387005323004616
signalregion,single_top_t_chan,jesUp,17,0.25266773990981295,0.0013878475389376714
signalregion,single_top_t_chan,jesUp,18,0.19224719340964028,0.0010559709535395325
signalregion,single_top_t_chan,jesUp,19,0.0,0.0
signalregion,single_top_t_chan,nominal,0,42.63493472130365,0.23418418689639575
signalregion,single_top_t_chan,nominal,1,28.73820902626394,0.15785257225482383
signalregion,single_top_t_chan,nominal,2,18.41728112864354,0.10116201734908721
signalregion,single_top_t_chan,nominal,3,12.69380754199082,0.0697242535322817
signalregion,single_top_t_chan,nominal,4,8.96970476679836,0.04926858763228733
signalregion,single_top_t_chan,nominal,5,6.228809066472345,0.03421345889468085
signalregion,single_top_t_chan,nominal,6,4.416192671467165,0.024257161332736688
signalregion,single_top_t_chan,nominal,7,3.3945361579187914,0.018645429979640887
signalregion,single_top_t_chan,nominal,8,2.5321701760526905,0.013908645988049272
signalregion,single_top_t_chan,nominal,9,1.9114863801872806,0.01049936833805021
signalregion,single_top_t_chan,nominal,10,1.1370048295941582,0.0062453139252195205
signalregion,single_top_t_chan,nominal,11,0.9886998518210072,0.005430707761060453
signalregion,single_top_t_chan,nominal,12,0.8019454353659281,0.004404907406193479
signalregion,single_top_t_chan,nominal,13,0.6316693497745324,0.003469618847344178
signalregion,single_top_t_chan,nominal,14,0.48885714895594246,0.0026851832818576686
signalregion,single_top_t_chan,nominal,15,0.38449438681928055,0.002111941907079065
signalregion,single_top_t_chan,nominal,16,0.2471749629552518,0.0013576769402651133
signalregion,single_top_t_chan,nominal,17,0.2361894090461295,0.0012973357429199972
signalregion,single_top_t_chan,nominal,18,0.18675441645507915,0.0010258003548669745
signalregion,single_top_t_chan,nominal,19,0.0,0.0
signalregion,tprime,jesDown,0,0.6111439787704065,5.769183855225873e-05
signalregion,tprime,jesDown,1,0.7203644890325875,6.800222736983108e-05
signalregion,tprime,jesDown,2,0.7667147660755702,7.237768191557699e-05
signalregion,tprime,jesDown,3,0.7564251933715272,7.140634882904684e-05
signalregion,tprime,jesDown,4,0.7238572797669874,6.83319459404881e-05
signalregion,tprime,jesDown,5,0.6698606230081564,6.323467506438492e-05
signalregion,tprime,jesDown,6,0.6099167820258876,5.7575991486892754e-05
signalregion,tprime,jesDown,7,0.5535601315275971,5.225593779277807e-05
signalregion,tprime,jesDown,8,0.4928610925487013,4.652596371352222e-05
signalregion,tprime,jesDown,9,0.4306516575765515,4.0653408630739006e-05
signalregion,tprime,jesDown,10,0.34701347945011035,3.2757985560411356e-05
signalregion,tprime,jesDown,11,0.2639416998211394,2.4916030366406458e-05
signalregion,tprime,jesDown,12,0.2053194553329679,1.9382105167000734e-05
signalregion,tprime,jesDown,13,0.13886203162979116,1.3108541011796818e-05
signalregion,tprime,jesDown,14,0.10572771952778116,9.98067024691532e-06
signalregion,tprime,jesDown,15,0.08580937236674382,8.100383262898237e-06
signalregion,tprime,jesDown,16,0.05833904523943639,5.507191261244346e-06
signalregion,tprime,jesDown,17,0.03473910784484238,3.2793630811293196e-06
signalregion,tprime,jesDown,18,0.033323111601166744,3.1456933903224178e-06
signalregion,tprime,jesDown,19,0.0,0.0
signalregion,tprime,jesUp,0,0.5833904523943639,5.507191261244346e-05
signalregion,tprime,jesUp,1,0.6981805478816692,6.590806888052296e-05
signalregion,tprime,jesUp,2,0.7480236156590517,7.061324199692589e-05
signalregion,tprime,jesUp,3,0.7475516169111599,7.056868543332359e-05
signalregion,tprime,jesUp,4,0.7216860855266849,6.812698574791751e-05
signalregion,tprime,jesUp,5,0.6704270215056266,6.328814294070769e-05
signalregion,tprime,jesUp,6,0.6141647707569146,5.797700055931346e-05
signalregion,tprime,jesUp,7,0.5622449084888077,5.30757785630604e-05
signalregion,tprime,jesUp,8,0.4963538832831012,4.6855682284179246e-05
signalregion,tprime,jesUp,9,0.4426404257730053,4.178514534623744e-05
signalregion,tprime,jesUp,10,0.3641942338733748,3.437984447553509e-05
signalregion,tprime,jesUp,11,0.2832936484847065,2.674284947410078e-05
signalregion,tprime,jesUp,12,0.21372103304544335,2.0175211999121683e-05
signalregion,tprime,jesUp,13,0.15585398655389884,1.4712577301479637e-05
signalregion,tprime,jesUp,14,0.11412929724025664,1.077377707903627e-05
signalregion,tprime,jesUp,15,0.08939656285072212,8.439013146275721e-06
signalregion,tprime,jesUp,16,0.06626862420401998,6.255741529762996e-06
signalregion,tprime,jesUp,17,0.044934280799306996,4.241784854939011e-06
signalregion,tprime,jesUp,18,0.03171831585833435,2.994201074074596e-06
signalregion,tprime,jesUp,19,0.0,0.0
signalregion,tprime,nominal,0,0.5988720113252176,5.6533367898598924e-05
signalregion,tprime,nominal,1,0.7082813210865554,6.686157934161218e-05
signalregion,tprime,nominal,2,0.7576523901160461,7.152219589441282e-05
signalregion,tprime,nominal,3,0.7492508124035706,7.072908906229188e-05
signalregion,tprime,nominal,4,0.7227244827720469,6.822501018784259e-05
signalregion,tprime,nominal,5,0.6724094162467725,6.347528050783735e-05
signalregion,tprime,nominal,6,0.61152157776872,5.772748380314057e-05
signalregion,tprime,nominal,7,0.5605457129963969,5.291537493409212e-05
signalregion,tprime,nominal,8,0.4914450963050257,4.639229402271532e-05
signalregion,tprime,nominal,9,0.43858123654113507,4.140195889925766e-05
signalregion,tprime,nominal,10,0.3577750509020452,3.3773875210543805e-05
signalregion,tprime,nominal,11,0.27168247928656625,2.564675800948419e-05
signalregion,tprime,nominal,12,0.20985064331272993,1.9809848177582818e-05
signalregion,tprime,nominal,13,0.14716920959268825,1.3892736531197307e-05
signalregion,tprime,nominal,14,0.10837091251597569,1.0230187003088203e-05
signalregion,tprime,nominal,15,0.08845256535493835,8.34990001907112e-06
signalregion,tprime,nominal,16,0.06456942871160921,6.095337900794713e-06
signalregion,tprime,nominal,17,0.03775989983135042,3.5645250881840428e-06
signalregion,tprime,nominal,18,0.032190314606226234,3.0387576376768966e-06
signalregion,tprime,nominal,19,0.0,0.0
signalregion,ttbar,jesDown,0,1780.0721111967566,34.68129722607648
signalregion,ttbar,jesDown,1,1016.549471611689,19.805520320338932
signalregion,ttbar,jesDown,2,598.0138278451623,11.65115456747323
signalregion,ttbar,jesDown,3,376.9197730335736,7.343560183173816
signalregion,ttbar,jesDown,4,241.97992252026177,4.714515531635418
signalregion,ttbar,jesDown,5,160.0145816150491,3.117577782715111
signalregion,ttbar,jesDown,6,104.8190002543485,2.042197549130318
signalregion,ttbar,jesDown,7,73.50968177688789,1.4321954187488268
signalregion,ttbar,jesDown,8,51.941906073995,1.0119885996248006
signalregion,ttbar,jesDown,9,36.27750529249013,0.7067977391227976
signalregion,ttbar,jesDown,10,25.42542664162171,0.49536576238198227
signalregion,ttbar,jesDown,11,18.97652532485789,0.3697212663295408
signalregion,ttbar,jesDown,12,12.800387205781963,0.24939103899230833
signalregion,ttbar,jesDown,13,10.598798538729662,0.20649729864812136
signalregion,ttbar,jesDown,14,7.773751134105027,0.15145665838345665
signalregion,ttbar,jesDown,15,5.416297782659643,0.10552619305915024
signalregion,ttbar,jesDown,16,4.656457446243363,0.09072215878106801
signalregion,ttbar,jesDown,17,3.409539971098696,0.06642835894011256
signalregion,ttbar,jesDown,18,2.7471150624280924,0.053522277774604984
signalregion,ttbar,jesDown,19,0.0,0.0
signalregion,ttbar,jesUp,0,1923.604002437237,37.477741342143965
signalregion,ttbar,jesUp,1,1095.533900427884,21.344380704014455
signalregion,ttbar,jesUp,2,650.7740235122209,12.679085973243657
signalregion,ttbar,jesUp,3,407.2354541480283,7.934203191807045
signalregion,ttbar,jesUp,4,259.8069457977207,5.061840951236578
signalregion,ttbar,jesUp,5,172.24995933990616,3.355960693654487
signalregion,ttbar,jesUp,6,116.1581560439453,2.2631192914340064
signalregion,ttbar,jesUp,7,79.15977658613716,1.5422766992781562
signalregion,ttbar,jesUp,8,56.0138709537643,1.0913230397304208
signalregion,ttbar,jesUp,9,39.901359204629316,0.7774015949105745
signalregion,ttbar,jesUp,10,28.016677019656715,0.5458513151764678
signalregion,ttbar,jesUp,11,20.28189205664996,0.39515383803804105
signalregion,ttbar,jesUp,12,14.63179724740069,0.28507255750871163
signalregion,ttbar,jesUp,13,11.183291105203724,0.2178850173235692
signalregion,ttbar,jesUp,14,8.728422326012662,0.17005659888668817
signalregion,ttbar,jesUp,15,6.098205776879382,0.11881186484717277
signalregion,ttbar,jesUp,16,4.870771387283852,0.09489765562873223
signalregion,ttbar,jesUp,17,3.8186847676305398,0.07439976201292607
signalregion,ttbar,jesUp,18,3.09781060231253,0.0603549089798737
signalregion,ttbar,jesUp,19,0.0,0.0
signalregion,ttbar,nominal,0,1854.0299039412746,36.12222322914315
signalregion,ttbar,nominal,1,1054.3466575770117,20.541926128017895
signalregion,ttbar,nominal,2,623.731500770021,12.152214189192936
signalregion,ttbar,nominal,3,392.6036569006276,7.649130634298333
signalregion,ttbar,nominal,4,250.04591993760383,4.871666049356598
signalregion,ttbar,nominal,5,165.72312568094577,3.2287978351119855
signalregion,ttbar,nominal,6,110.87823986012961,2.1602502327324604
signalregion,ttbar,nominal,7,76.41266152370908,1.4887544215035513
signalregion,ttbar,nominal,8,53.73434994451546,1.046910936896174
signalregion,ttbar,nominal,9,38.011499906363184,0.7405813045266264
signalregion,ttbar,nominal,10,27.100971998847353,0.5280105559182662
signalregion,ttbar,nominal,11,19.59998406243022,0.3818681662500185
signalregion,ttbar,nominal,12,13.384879772256026,0.2607787576677562
signalregion,ttbar,nominal,13,11.20277419075286,0.21826460794608415
signalregion,ttbar,nominal,14,7.949098904047246,0.154872973986091
signalregion,ttbar,nominal,15,5.825442579191487,0.11349759613196375
signalregion,ttbar,nominal,16,4.675940531792498,0.09110174940358294
signalregion,ttbar,nominal,17,3.7407524254339983,0.07288139952286636
signalregion,ttbar,nominal,18,2.766598147977228,0.05390186839711991
signalregion,ttbar,nominal,19,0.0,0.0
signalregion,wjets,jesDown,0,189.6237977059542,123.56420844133552
signalregion,wjets,jesDown,1,101.6539946464909,66.2406065871077
signalregion,wjets,jesDown,2,74.9372396432465,48.83121639434222
signalregion,wjets,jesDown,3,53.43351000648881,34.81878038553097
signalregion,wjets,jesDown,4,28.02001134486608,18.258628738754048
signalregion,wjets,jesDown,5,20.200473295136014,13.163197462822685
signalregion,wjets,jesDown,6,12.380935245405944,8.067766186891323
signalregion,wjets,jesDown,7,9.122794391351748,5.944669821919922
signalregion,wjets,jesDown,8,5.864653537297552,3.8215734569485216
signalregion,wjets,jesDown,9,4.561397195675874,2.972334910959961
signalregion,wjets,jesDown,10,5.864653537297552,3.8215734569485216
signalregion,wjets,jesDown,11,1.3032563416216782,0.8492385459885603
signalregion,wjets,jesDown,12,0.6516281708108391,0.42461927299428015
signalregion,wjets,jesDown,13,3.9097690248650347,2.547715637965681
signalregion,wjets,jesDown,14,0.0,0.0
signalregion,wjets,jesDown,15,1.3032563416216782,0.8492385459885603
signalregion,wjets,jesDown,16,0.0,0.0
signalregion,wjets,jesDown,17,0.0,0.0
signalregion,wjets,jesDown,18,0.6516281708108391,0.42461927299428015
signalregion,wjets,jesDown,19,0.0,0.0
signalregion,wjets,jesUp,0,200.0498484389276,130.358116809244
signalregion,wjets,jesUp,1,117.29307074595104,76.43146913897043
signalregion,wjets,jesUp,2,84.06003403459825,54.77588621626214
signalregion,wjets,jesUp,3,50.17536915243461,32.69568402055957
signalregion,wjets,jesUp,4,32.58140854054196,21.230963649714006
signalregion,wjets,jesUp,5,21.50372963675769,14.012436008811244
signalregion,wjets,jesUp,6,13.684191587027621,8.917004732879883
signalregion,wjets,jesUp,7,9.122794391351748,5.944669821919922
signalregion,wjets,jesUp,8,7.8195380497300695,5.095431275931362
signalregion,wjets,jesUp,9,3.9097690248650347,2.547715637965681
signalregion,wjets,jesUp,10,3.2581408540541954,2.123096364971401
signalregion,wjets,jesUp,11,3.9097690248650347,2.547715637965681
signalregion,wjets,jesUp,12,0.6516281708108391,0.42461927299428015
signalregion,wjets,jesUp,13,3.2581408540541954,2.123096364971401
signalregion,wjets,jesUp,14,1.3032563416216782,0.8492385459885603
signalregion,wjets,jesUp,15,0.6516281708108391,0.42461927299428015
signalregion,wjets,jesUp,16,0.6516281708108391,0.42461927299428015
signalregion,wjets,jesUp,17,0.0,0.0
signalregion,wjets,jesUp,18,0.0,0.0
signalregion,wjets,jesUp,19,0.0,0.0
signalregion,wjets,nominal,0,194.18519490163007,126.53654335229548
signalregion,wjets,nominal,1,110.12516086703181,71.76065713603334
signalregion,wjets,nominal,2,78.19538049730069,50.954312759313616
signalregion,wjets,nominal,3,50.82699732324545,33.12030329355385
signalregion,wjets,nominal,4,31.278152198920278,20.381725103725447
signalregion,wjets,nominal,5,22.15535780756853,14.437055281805526
signalregion,wjets,nominal,6,10.426050732973426,6.793908367908482
signalregion,wjets,nominal,7,9.122794391351748,5.944669821919922
signalregion,wjets,nominal,8,8.471166220540908,5.520050548925642
signalregion,wjets,nominal,9,3.9097690248650347,2.547715637965681
signalregion,wjets,nominal,10,4.561397195675874,2.972334910959961
signalregion,wjets,nominal,11,1.9548845124325174,1.2738578189828405
signalregion,wjets,nominal,12,1.3032563416216782,0.8492385459885603
signalregion,wjets,nominal,13,3.9097690248650347,2.547715637965681
signalregion,wjets,nominal,14,0.0,0.0
signalregion,wjets,nominal,15,1.3032563416216782,0.8492385459885603
signalregion,wjets,nominal,16,0.0,0.0
signalregion,wjets,nominal,17,0.0,0.0
signalregion,wjets,nominal,18,0.6516281708108391,0.42461927299428015
signalregion,wjets,nominal,19,0.0,0.0
